year,met2013,metarea_name,total_units,vacancy_rate
2018,24140,"Goldsboro, NC",54418,0.10013230916240949
2018,24300,"Grand Junction, CO",58927,0.059140971031954793
2018,24340,"Grand Rapids-Wyoming, MI",368238,0.05635757309131594
2018,24660,"Greensboro-High Point, NC",359688,0.10563043526611952
2018,24780,"Greenville, NC",80244,0.13653357260355914
2018,24860,"Greenville-Anderson-Mauldin, SC",430485,0.1259207637896791
2018,25060,"Gulfport-Biloxi-Pascagoula, MS",156623,0.14421892059276095
2018,25260,"Hanford-Corcoran, CA",46649,0.06263799867092543
2018,25420,"Harrisburg-Carlisle, PA",252622,0.07533389807696875
2018,25500,"Harrisonburg, VA",54152,0.11386467720490472
2018,25540,"Hartford-West Hartford-East Hartford, CT",517008,0.08970847646458081
2018,25860,"Hickory-Lenoir-Morganton, NC",186432,0.1250214555441126
2018,25940,"Hilton Head Island-Bluffton-Beaufort, SC",112376,0.2521356873353741
2018,26140,"Homosassa Springs, FL",79988,0.22122068310246537
2018,26380,"Houma-Thibodaux, LA",99043,0.15309512030128328
2018,26420,"Houston-The Woodlands-Sugar Land, TX",2607378,0.10525554791058297
2018,26620,"Huntsville, AL",188368,0.08119744330247176
2018,26900,"Indianapolis-Carmel-Anderson, IN",867509,0.09701686092017489
2018,26980,"Iowa City, IA",65024,0.063914862204724407
2018,27060,"Ithaca, NY",43883,0.08276553562883121
2018,27100,"Jackson, MI",69696,0.10182793847566575
2018,27140,"Jackson, MS",267833,0.14733061273256096
2018,27180,"Jackson, TN",50242,0.10891286174913418
2018,27260,"Jacksonville, FL",639276,0.11954148130072144
2018,27500,"Janesville-Beloit, WI",69235,0.06648371488409041
2018,27620,"Jefferson City, MO",65775,0.13258836944127708
2018,27780,"Johnstown, PA",66035,0.1446505640947982
2018,27900,"Joplin, MO",76587,0.0710564456108739
2018,28020,"Kalamazoo-Portage, MI",176613,0.12979791974543212
2018,28100,"Kankakee, IL",45644,0.10958724038208746
2018,28140,"Kansas City, MO-KS",939593,0.08894702280668332
2018,28940,"Knoxville, TN",438777,0.13224941143223096
2018,29100,"La Crosse-Onalaska, WI-MN",50573,0.05237972831352698
2018,29180,"Lafayette, LA",235336,0.1342718496107693
2018,29200,"Lafayette-West Lafayette, IN",76740,0.08203023195204587
2018,29420,"Lake Havasu City-Kingman, AZ",130375,0.23651006711409395
2018,29460,"Lakeland-Winter Haven, FL",299432,0.1945717224611932
2018,29540,"Lancaster, PA",212243,0.04595204553271486
2018,29620,"Lansing-East Lansing, MI",203771,0.08312272109377684
2018,29700,"Laredo, TX",84466,0.10850519735751664
2018,29740,"Las Cruces, NM",89060,0.09714799011902088
2018,29820,"Las Vegas-Henderson-Paradise, NV",913385,0.11471394866348801
2018,29940,"Lawrence, KS",51068,0.04233570925041122
2018,30140,"Lebanon, PA",58010,0.06012756421306671
2018,30340,"Lewiston-Auburn, ME",50052,0.102992887397107
2018,30620,"Lima, OH",45192,0.08826783501504691
2018,30700,"Lincoln, NE",133465,0.056554152774135544
2018,30780,"Little Rock-North Little Rock-Conway, AR",315560,0.13485549499302826
2018,31080,"Los Angeles-Long Beach-Anaheim, CA",4672298,0.06813713508855813
2018,31140,"Louisville/Jefferson County, KY-IN",551712,0.09839010208224581
2018,31180,"Lubbock, TX",129669,0.10784381772050375
2018,31340,"Lynchburg, VA",117599,0.12262859378055936
2018,31460,"Madera, CA",50971,0.12724882776480745
2018,31700,"Manchester-Nashua, NH",151879,0.058046207836501426
2018,31900,"Mansfield, OH",54173,0.11201151865320362
2018,32580,"McAllen-Edinburg-Mission, TX",281655,0.1573946849869521
2018,32780,"Medford, OR",96251,0.06715774381564867
2018,32820,"Memphis, TN-MS-AR",527217,0.1214319720342857
2018,32900,"Merced, CA",85766,0.07321082946622205
2018,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2539286,0.15943930695478967
2018,33140,"Michigan City-La Porte, IN",49209,0.12369688471621045
2018,33260,"Midland, TX",61872,0.06846392552366175
2018,33340,"Milwaukee-Waukesha-West Allis, WI",681231,0.06874613750695432
2018,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",1485905,0.055177820923948705
2018,33660,"Mobile, AL",184687,0.14109818233010446
2018,33700,"Modesto, CA",182305,0.039137708784728886
2018,33740,"Monroe, LA",69035,0.19462591439125082
2018,33780,"Monroe, MI",64803,0.04964276345230931
2018,33860,"Montgomery, AL",168054,0.15070156021278874
2018,34060,"Morgantown, WV",60241,0.11732872960276224
2018,34620,"Muncie, IN",52731,0.14071419089340237
2018,34740,"Muskegon, MI",74301,0.09562455417827485
2018,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",303038,0.3796619565863027
2018,34900,"Napa, CA",55465,0.14693951140358785
2018,34940,"Naples-Immokalee-Marco Island, FL",218279,0.339515024349571
2018,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",862013,0.0924452415450811
2018,35300,"New Haven-Milford, CT",367766,0.08762909023672662
2018,35380,"New Orleans-Metairie, LA",559529,0.1377748070251944
2018,35620,"New York-Newark-Jersey City, NY-NJ-PA",7981962,0.09048000980210129
2018,35660,"Niles-Benton Harbor, MI",77645,0.16565136196793095
2018,35840,"North Port-Sarasota-Bradenton, FL",438587,0.23724369395353714
2018,35980,"Norwich-New London, CT",123618,0.12554805934410845
2018,36100,"Ocala, FL",170483,0.15879589167248348
2018,36140,"Ocean City, NJ",105016,0.5843014397806049
2018,36220,"Odessa, TX",58685,0.0742779245122263
2018,36260,"Ogden-Clearfield, UT",203633,0.06657565325855828
2018,36420,"Oklahoma City, OK",609414,0.09954316769880574
2018,36500,"Olympia-Tumwater, WA",117860,0.060631257424062446
2018,36540,"Omaha-Council Bluffs, NE-IA",435297,0.07483626121935139
2018,36740,"Orlando-Kissimmee-Sanford, FL",1026430,0.1648071471020917
2018,36780,"Oshkosh-Neenah, WI",76015,0.06161941722028547
2018,36980,"Owensboro, KY",47150,0.09633085896076352
2018,37100,"Oxnard-Thousand Oaks-Ventura, CA",290984,0.06531630605119182
2018,37340,"Palm Bay-Melbourne-Titusville, FL",280390,0.19269232140946538
2018,37620,"Parkersburg-Vienna, WV",47174,0.11175647602492898
2018,37860,"Pensacola-Ferry Pass-Brent, FL",215510,0.15219247366711522
2018,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2510343,0.08493421018562006
2018,38060,"Phoenix-Mesa-Scottsdale, AZ",1934825,0.1079275903505485
2018,38300,"Pittsburgh, PA",1107381,0.10246067071766628
2018,38340,"Pittsfield, MA",69393,0.20435778824953527
2018,38860,"Portland-South Portland, ME",275704,0.17212662855816382
2018,38900,"Portland-Vancouver-Hillsboro, OR-WA",1013629,0.050585569276332856
2018,38940,"Port St. Lucie, FL",223168,0.185201283338113
2018,39140,"Prescott, AZ",118410,0.14841651887509502
2018,39300,"Providence-Warwick, RI-MA",720674,0.1213724929718569
2018,39340,"Provo-Orem, UT",180020,0.049455616042661923
2018,39380,"Pueblo, CO",67642,0.08120694243221667
2018,39460,"Punta Gorda, FL",105164,0.28706591609295956
2018,39540,"Racine, WI",82908,0.07357552950258117
2018,39580,"Raleigh, NC",575593,0.08607644637790939
2018,39740,"Reading, PA",167383,0.061995543155517585
2018,39820,"Redding, CA",79187,0.13876015002462525
2018,39900,"Reno, NV",201065,0.07637331211299829
2018,40060,"Richmond, VA",528401,0.07182802454953718
2018,40140,"Riverside-San Bernardino-Ontario, CA",1574567,0.13198549188443554
2018,40220,"Roanoke, VA",157830,0.14378761959069886
2018,40380,"Rochester, NY",498438,0.1110589481540332
2018,40420,"Rockford, IL",145829,0.0876300324352495
2018,40580,"Rocky Mount, NC",68181,0.13694430999838664
2018,40900,"Sacramento--Roseville--Arden-Arcade, CA",911214,0.08314402544298047
2018,40980,"Saginaw, MI",87810,0.10329119690240292
2018,41100,"St. George, UT",71349,0.16098333543567533
2018,41140,"St. Joseph, MO-KS",50500,0.13405940594059407
2018,41180,"St. Louis, MO-IL",1280891,0.10275113182932819
2018,41500,"Salinas, CA",161839,0.10367711120310927
2018,41540,"Salisbury, MD-DE",251638,0.3589799632805856
2018,41620,"Salt Lake City, UT",445240,0.0565762285508939
2018,41660,"San Angelo, TX",48619,0.10938110615191592
2018,41700,"San Antonio-New Braunfels, TX",877689,0.0902369746003425
2018,41740,"San Diego-Carlsbad, CA",1224390,0.07634658891366312
2018,41860,"San Francisco-Oakland-Hayward, CA",1825205,0.06916209412093437
2018,41940,"San Jose-Sunnyvale-Santa Clara, CA",678453,0.04926354515345942
2018,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",122971,0.13639801253954184
2018,42100,"Santa Cruz-Watsonville, CA",106718,0.10985963005303698
2018,42140,"Santa Fe, NM",73463,0.1464138409811742
2018,42200,"Santa Maria-Santa Barbara, CA",158315,0.07637305372200992
2018,42220,"Santa Rosa, CA",205247,0.08678811383357612
2018,42540,"Scranton--Wilkes-Barre--Hazleton, PA",233141,0.13342140593031684
2018,42660,"Seattle-Tacoma-Bellevue, WA",1617428,0.0563969462628321
2018,42680,"Sebastian-Vero Beach, FL",81037,0.28876932759110036
2018,43100,"Sheboygan, WI",51352,0.0982434958716311
2018,43340,"Shreveport-Bossier City, LA",190971,0.15867854281540128
2018,43900,"Spartanburg, SC",131448,0.11739242894528634
2018,44060,"Spokane-Spokane Valley, WA",277016,0.0953807722297629
2018,44100,"Springfield, IL",91928,0.09705421634322513
2018,44140,"Springfield, MA",241115,0.07491445990502457
2018,44180,"Springfield, MO",184177,0.0558267318937761
2018,44220,"Springfield, OH",61307,0.0975418793938702
2018,44300,"State College, PA",67155,0.12867247412701957
2018,44700,"Stockton-Lodi, CA",245561,0.05555442435891693
2018,45060,"Syracuse, NY",299976,0.13147385124143265
2018,45300,"Tampa-St. Petersburg-Clearwater, FL",1435397,0.14499054965281383
2018,45780,"Toledo, OH",303770,0.13233367350297923
2018,45820,"Topeka, KS",102057,0.09778849074536779
2018,45940,"Trenton, NJ",145132,0.08373756304605462
2018,46060,"Tucson, AZ",462778,0.13063499129172088
2018,46220,"Tuscaloosa, AL",102272,0.20664502503128912
2018,46340,"Tyler, TX",91101,0.15116189723493706
2018,46520,"Urban Honolulu, HI",352582,0.12585157495277693
2018,46540,"Utica-Rome, NY",131331,0.19205671166746618
2018,46700,"Vallejo-Fairfield, CA",158815,0.04108553977898813
2018,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",690509,0.08622914400826057
2018,47300,"Visalia-Porterville, CA",150217,0.07336053842108417
2018,47380,"Waco, TX",102458,0.1005289972476527
2018,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2336074,0.058511845087099126
2018,48140,"Wausau, WI",59706,0.05796737346330352
2018,48300,"Wenatchee, WA",55248,0.13379669852302345
2018,48620,"Wichita, KS",262880,0.10129336579427876
2018,48660,"Wichita Falls, TX",56007,0.1651400717767422
2018,48900,"Wilmington, NC",142860,0.15381492370152597
2018,49180,"Winston-Salem, NC",289990,0.10078278561329701
2018,49340,"Worcester, MA-CT",384243,0.08461312242513201
2018,49420,"Yakima, WA",89129,0.0651639758103423
2018,49620,"York-Hanover, PA",184880,0.05907615750757248
2018,49660,"Youngstown-Warren-Boardman, OH-PA",259297,0.12271256512801922
2018,49700,"Yuba City, CA",63163,0.07889112296756012
2018,49740,"Yuma, AZ",93571,0.20348184800846417
2019,0,Not in identifiable area,33284724,0.1833404416993213
2019,10420,"Akron, OH",316217,0.0966677945840989
2019,10580,"Albany-Schenectady-Troy, NY",394722,0.11290477855300693
2019,10740,"Albuquerque, NM",386129,0.09514954846696311
2019,10900,"Allentown-Bethlehem-Easton, PA-NJ",351530,0.08314795323300998
2019,11100,"Amarillo, TX",105947,0.10860147054659405
2019,11260,"Anchorage, AK",192769,0.1751215185014188
2019,11460,"Ann Arbor, MI",152272,0.06955973521067563
2019,11500,"Anniston-Oxford-Jacksonville, AL",53809,0.17047334089092903
2019,11700,"Asheville, NC",272642,0.18687509628010357
2019,12060,"Atlanta-Sandy Springs-Roswell, GA",2350250,0.07244420806297203
2019,12100,"Atlantic City-Hammonton, NJ",123626,0.2102955688932749
2019,12220,"Auburn-Opelika, AL",71228,0.09520132532150279
2019,12260,"Augusta-Richmond County, GA-SC",238228,0.19430125761875178
2019,12420,"Austin-Round Rock, TX",904532,0.07923766102249562
2019,12540,"Bakersfield, CA",302927,0.09915920337242966
2019,12580,"Baltimore-Columbia-Towson, MD",1148240,0.09082160523932278
2019,12620,"Bangor, ME",76369,0.16070656941952888
2019,12700,"Barnstable Town, MA",195510,0.44590558027722366
2019,12940,"Baton Rouge, LA",360974,0.17544476887532065
2019,13140,"Beaumont-Port Arthur, TX",172905,0.17795899482374714
2019,13380,"Bellingham, WA",99210,0.10498941638947687
2019,13460,"Bend-Redmond, OR",92781,0.1751759519729255
2019,13780,"Binghamton, NY",108068,0.12142354813635858
2019,13820,"Birmingham-Hoover, AL",519171,0.13482263069393322
2019,13900,"Bismarck, ND",65843,0.14069832784046898
2019,13980,"Blacksburg-Christiansburg-Radford, VA",79212,0.13611574003938798
2019,14010,"Bloomington, IL",72761,0.1050562801500804
2019,14020,"Bloomington, IN",62393,0.13366884105588767
2019,14260,"Boise City, ID",299078,0.04436635259029417
2019,14460,"Boston-Cambridge-Newton, MA-NH",2000715,0.06464089088150986
2019,14740,"Bremerton-Silverdale, WA",114895,0.0641542277731842
2019,14860,"Bridgeport-Stamford-Norwalk, CT",375368,0.09274099017497496
2019,15180,"Brownsville-Harlingen, TX",154022,0.16046408954564934
2019,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",531436,0.07994001159123582
2019,15500,"Burlington, NC",72889,0.11660195639945671
2019,15540,"Burlington-South Burlington, VT",99719,0.09887784674936571
2019,15940,"Canton-Massillon, OH",180808,0.08345869651785319
2019,15980,"Cape Coral-Fort Myers, FL",408569,0.2978248472106303
2019,16580,"Champaign-Urbana, IL",94700,0.13658922914466737
2019,16620,"Charleston, WV",96086,0.1531128364173761
2019,16700,"Charleston-North Charleston, SC",345825,0.12120292055230246
2019,16740,"Charlotte-Concord-Gastonia, NC-SC",1094132,0.09632018805774806
2019,16860,"Chattanooga, TN-GA",242162,0.11389483073314557
2019,16980,"Chicago-Naperville-Elgin, IL-IN-WI",3849595,0.08531261080711088
2019,17020,"Chico, CA",86212,0.09929012202477613
2019,17140,"Cincinnati, OH-KY-IN",920880,0.07707736078533577
2019,17300,"Clarksville, TN-KY",140476,0.1236438964663003
2019,17460,"Cleveland-Elyria, OH",964496,0.09524974701813176
2019,17660,"Coeur d'Alene, ID",69753,0.10218915315470302
2019,17780,"College Station-Bryan, TX",94330,0.15222092653450653
2019,17820,"Colorado Springs, CO",293652,0.060864560772615206
2019,17860,"Columbia, MO",79353,0.10877975627890565
2019,17900,"Columbia, SC",363035,0.12405690911344636
2019,18140,"Columbus, OH",834231,0.06692870439962073
2019,18580,"Corpus Christi, TX",209851,0.17204111488627646
2019,19100,"Dallas-Fort Worth-Arlington, TX",2853598,0.08463595783288326
2019,19300,"Daphne-Fairhope-Foley, AL",119425,0.3106468494871258
2019,19380,"Dayton, OH",370810,0.1039696879803673
2019,19460,"Decatur, AL",67771,0.12477313305101002
2019,19500,"Decatur, IL",50316,0.15056840766356627
2019,19660,"Deltona-Daytona Beach-Ormond Beach, FL",317977,0.17001544136840085
2019,19740,"Denver-Aurora-Lakewood, CO",1246966,0.04732125815780061
2019,19780,"Des Moines-West Des Moines, IA",305375,0.05410724519033975
2019,19820,"Detroit-Warren-Dearborn, MI",1879889,0.10280234630874482
2019,20100,"Dover, DE",74309,0.08655748294284676
2019,20700,"East Stroudsburg, PA",81828,0.31228919196363103
2019,20740,"Eau Claire, WI",68460,0.07655565293602104
2019,20940,"El Centro, CA",58285,0.1733379085528009
2019,21140,"Elkhart-Goshen, IN",79764,0.1405521287799007
2019,21340,"El Paso, TX",301465,0.10719652364287728
2019,21500,"Erie, PA",121861,0.09628182929731416
2019,21660,"Eugene, OR",164774,0.055530605556701904
2019,22180,"Fayetteville, NC",147330,0.13028575307133647
2019,22220,"Fayetteville-Springdale-Rogers, AR-MO",208478,0.08864244668502191
2019,22380,"Flagstaff, AZ",67491,0.27409580536664147
2019,22500,"Florence, SC",92831,0.1614008251553899
2019,22660,"Fort Collins, CO",154407,0.05031507638902381
2019,23060,"Fort Wayne, IN",160704,0.08974885503783353
2019,23420,"Fresno, CA",336479,0.06094288202235504
2019,23460,"Gadsden, AL",47855,0.16303416570891233
2019,23540,"Gainesville, FL",120226,0.14308884933375476
2019,23580,"Gainesville, GA",76167,0.1384063964709126
2019,24020,"Glens Falls, NY",69928,0.232281775540556
2019,24140,"Goldsboro, NC",54705,0.11432227401517228
2019,24300,"Grand Junction, CO",59457,0.058849252400894767
2019,24340,"Grand Rapids-Wyoming, MI",371381,0.05637875927955388
2019,24660,"Greensboro-High Point, NC",361287,0.109804670525095
2019,24780,"Greenville, NC",81191,0.12715695089357196
2019,24860,"Greenville-Anderson-Mauldin, SC",436599,0.12732049317566005
2019,25060,"Gulfport-Biloxi-Pascagoula, MS",157386,0.16796284294664074
2019,25260,"Hanford-Corcoran, CA",46958,0.04678649005494272
2019,25420,"Harrisburg-Carlisle, PA",254393,0.07872858136819802
2019,25500,"Harrisonburg, VA",54529,0.13627610995983788
2019,25540,"Hartford-West Hartford-East Hartford, CT",518329,0.07999166552517803
2019,25860,"Hickory-Lenoir-Morganton, NC",187821,0.1264608323882846
2019,25940,"Hilton Head Island-Bluffton-Beaufort, SC",115366,0.2710677322608047
2019,26140,"Homosassa Springs, FL",80902,0.20338186942226397
2019,26380,"Houma-Thibodaux, LA",99007,0.14420192511640592
2019,26420,"Houston-The Woodlands-Sugar Land, TX",2659874,0.09413791781114443
2019,26620,"Huntsville, AL",189393,0.07748438432254624
2019,26900,"Indianapolis-Carmel-Anderson, IN",875563,0.09340618550578314
2019,26980,"Iowa City, IA",66252,0.08257863913542232
2019,27060,"Ithaca, NY",44633,0.09661013151703897
2019,27100,"Jackson, MI",69818,0.1205276576241084
2019,27140,"Jackson, MS",266583,0.14491171605091097
2019,27180,"Jackson, TN",50877,0.1096762780824341
2019,27260,"Jacksonville, FL",652472,0.1247777682413958
2019,27500,"Janesville-Beloit, WI",69429,0.059240375059413215
2019,27620,"Jefferson City, MO",66306,0.09920670829185896
2019,27780,"Johnstown, PA",66019,0.1443372362501704
2019,27900,"Joplin, MO",77117,0.1289987940402246
2019,28020,"Kalamazoo-Portage, MI",177131,0.12353004273673157
2019,28100,"Kankakee, IL",45753,0.13487640154743952
2019,28140,"Kansas City, MO-KS",947922,0.09106128985296258
2019,28940,"Knoxville, TN",443339,0.1215976938640634
2019,29100,"La Crosse-Onalaska, WI-MN",51029,0.05590938485958964
2019,29180,"Lafayette, LA",236902,0.13366286481329834
2019,29200,"Lafayette-West Lafayette, IN",78334,0.056399520004085074
2019,29420,"Lake Havasu City-Kingman, AZ",131694,0.22262973256184793
2019,29460,"Lakeland-Winter Haven, FL",304440,0.21616738930495336
2019,29540,"Lancaster, PA",213299,0.040318988837266
2019,29620,"Lansing-East Lansing, MI",204329,0.07489881514616134
2019,29700,"Laredo, TX",85800,0.11041958041958042
2019,29740,"Las Cruces, NM",89967,0.12085542476685895
2019,29820,"Las Vegas-Henderson-Paradise, NV",924533,0.1199827372305802
2019,29940,"Lawrence, KS",51770,0.06300946494108557
2019,30140,"Lebanon, PA",58258,0.07547461292869649
2019,30340,"Lewiston-Auburn, ME",50309,0.0871613429008726
2019,30620,"Lima, OH",45188,0.10462954766752235
2019,30700,"Lincoln, NE",134993,0.048950686331883875
2019,30780,"Little Rock-North Little Rock-Conway, AR",316759,0.12584330674108707
2019,31080,"Los Angeles-Long Beach-Anaheim, CA",4697487,0.06916251178555682
2019,31140,"Louisville/Jefferson County, KY-IN",556030,0.10355556354872938
2019,31180,"Lubbock, TX",130778,0.10157671779657129
2019,31340,"Lynchburg, VA",117772,0.1264562035118704
2019,31460,"Madera, CA",51440,0.13711119751166406
2019,31700,"Manchester-Nashua, NH",153218,0.06084794214778942
2019,31900,"Mansfield, OH",54101,0.07927764736326501
2019,32580,"McAllen-Edinburg-Mission, TX",285996,0.1344459363068015
2019,32780,"Medford, OR",97268,0.09734959082123618
2019,32820,"Memphis, TN-MS-AR",530315,0.11874451976655384
2019,32900,"Merced, CA",86386,0.06646910378996597
2019,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2553457,0.14677670311268215
2019,33140,"Michigan City-La Porte, IN",49317,0.12606200701583634
2019,33260,"Midland, TX",63193,0.06120931115788141
2019,33340,"Milwaukee-Waukesha-West Allis, WI",683615,0.0705996796442442
2019,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",1501824,0.0535875042614847
2019,33660,"Mobile, AL",185062,0.15733105661886287
2019,33700,"Modesto, CA",182987,0.04529829987922639
2019,33740,"Monroe, LA",69476,0.16755426334273707
2019,33780,"Monroe, MI",65256,0.06713558906460708
2019,33860,"Montgomery, AL",168417,0.13755737247427516
2019,34060,"Morgantown, WV",60379,0.12007486046473112
2019,34620,"Muncie, IN",52715,0.13421227354642892
2019,34740,"Muskegon, MI",74496,0.11204628436426117
2019,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",310039,0.35891613635703895
2019,34900,"Napa, CA",55659,0.13568335758817082
2019,34940,"Naples-Immokalee-Marco Island, FL",222289,0.36758903949363214
2019,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",879517,0.092240400128707
2019,35300,"New Haven-Milford, CT",368680,0.10760551155473581
2019,35380,"New Orleans-Metairie, LA",561747,0.13614669949283217
2019,35620,"New York-Newark-Jersey City, NY-NJ-PA",8024682,0.08745056813466254
2019,35660,"Niles-Benton Harbor, MI",77902,0.206580062129342
2019,35840,"North Port-Sarasota-Bradenton, FL",448252,0.25804904384141064
2019,35980,"Norwich-New London, CT",124127,0.11646136618141098
2019,36100,"Ocala, FL",173200,0.15922632794457275
2019,36140,"Ocean City, NJ",104955,0.5685293697298842
2019,36220,"Odessa, TX",59599,0.1081226195070387
2019,36260,"Ogden-Clearfield, UT",206776,0.046214260842650984
2019,36420,"Oklahoma City, OK",612763,0.10312306715646996
2019,36500,"Olympia-Tumwater, WA",119553,0.05556531412846186
2019,36540,"Omaha-Council Bluffs, NE-IA",439146,0.07402777208491025
2019,36740,"Orlando-Kissimmee-Sanford, FL",1047944,0.1749778614124419
2019,36780,"Oshkosh-Neenah, WI",76311,0.06646486089816671
2019,36980,"Owensboro, KY",47275,0.06436805922792173
2019,37100,"Oxnard-Thousand Oaks-Ventura, CA",291547,0.07896839960623844
2019,37340,"Palm Bay-Melbourne-Titusville, FL",282830,0.1866386168369692
2019,37620,"Parkersburg-Vienna, WV",46815,0.15191712058101037
2019,37860,"Pensacola-Ferry Pass-Brent, FL",217666,0.14178144496614078
2019,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2521324,0.07365693580039694
2019,38060,"Phoenix-Mesa-Scottsdale, AZ",1965378,0.10413925463702148
2019,38300,"Pittsburgh, PA",1111068,0.09299160807439329
2019,38340,"Pittsfield, MA",69223,0.22293168455571125
2019,38860,"Portland-South Portland, ME",278064,0.18435683871338973
2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",1027116,0.05513593401329548
2019,38940,"Port St. Lucie, FL",226839,0.1980479547167815
2019,39140,"Prescott, AZ",120652,0.1480870603056725
2019,39300,"Providence-Warwick, RI-MA",721498,0.1154680955456564
2019,39340,"Provo-Orem, UT",186495,0.04501461165178691
2019,39380,"Pueblo, CO",67697,0.07093371936718022
2019,39460,"Punta Gorda, FL",107124,0.2850435009895075
2019,39540,"Racine, WI",83124,0.050755497810499976
2019,39580,"Raleigh, NC",589641,0.080630417491321
2019,39740,"Reading, PA",167863,0.07843300786951264
2019,39820,"Redding, CA",78621,0.07513259816079673
2019,39900,"Reno, NV",205154,0.06978172494808778
2019,40060,"Richmond, VA",534815,0.07958826884062713
2019,40140,"Riverside-San Bernardino-Ontario, CA",1588556,0.13150811176943086
2019,40220,"Roanoke, VA",158177,0.14779645586905807
2019,40380,"Rochester, NY",500377,0.10114373762183314
2019,40420,"Rockford, IL",145799,0.08409522699058293
2019,40580,"Rocky Mount, NC",68394,0.1442085563061087
2019,40900,"Sacramento--Roseville--Arden-Arcade, CA",918822,0.07024320270955636
2019,40980,"Saginaw, MI",88021,0.10191886027198055
2019,41100,"St. George, UT",74059,0.14840870117068825
2019,41140,"St. Joseph, MO-KS",50497,0.12727488761708616
2019,41180,"St. Louis, MO-IL",1285559,0.09982038941814417
2019,41500,"Salinas, CA",163192,0.09656723368792589
2019,41540,"Salisbury, MD-DE",254749,0.3451043968769259
2019,41620,"Salt Lake City, UT",454026,0.06639047103029341
2019,41660,"San Angelo, TX",48910,0.10848497239828256
2019,41700,"San Antonio-New Braunfels, TX",885753,0.09127036544047833
2019,41740,"San Diego-Carlsbad, CA",1233923,0.08224905443856707
2019,41860,"San Francisco-Oakland-Hayward, CA",1841530,0.06533643220582885
2019,41940,"San Jose-Sunnyvale-Santa Clara, CA",686194,0.062182123422822116
2019,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",123969,0.14080939589736144
2019,42100,"Santa Cruz-Watsonville, CA",107000,0.08810280373831776
2019,42140,"Santa Fe, NM",73550,0.15457511896668932
2019,42200,"Santa Maria-Santa Barbara, CA",158917,0.08067104211632488
2019,42220,"Santa Rosa, CA",208293,0.08451076128338446
2019,42540,"Scranton--Wilkes-Barre--Hazleton, PA",235127,0.12355450458688283
2019,42660,"Seattle-Tacoma-Bellevue, WA",1644634,0.06291673405754715
2019,42680,"Sebastian-Vero Beach, FL",82262,0.22300697770538036
2019,43100,"Sheboygan, WI",51418,0.053035901824263876
2019,43340,"Shreveport-Bossier City, LA",191765,0.16508747685969807
2019,43900,"Spartanburg, SC",134034,0.0953265589328081
2019,44060,"Spokane-Spokane Valley, WA",280372,0.08754440529011456
2019,44100,"Springfield, IL",92270,0.09762653083342365
2019,44140,"Springfield, MA",241053,0.06680688479297084
2019,44180,"Springfield, MO",185847,0.029701851523027005
2019,44220,"Springfield, OH",61251,0.11175327749751024
2019,44300,"State College, PA",67401,0.12519102090473436
2019,44700,"Stockton-Lodi, CA",248673,0.07411741524009442
2019,45060,"Syracuse, NY",302589,0.1374504691181768
2019,45300,"Tampa-St. Petersburg-Clearwater, FL",1450606,0.15315805945928804
2019,45780,"Toledo, OH",304246,0.11884790597082624
2019,45820,"Topeka, KS",102682,0.09827428371087435
2019,45940,"Trenton, NJ",145133,0.098413179635231135
2019,46060,"Tucson, AZ",466337,0.11994330280462412
2019,46220,"Tuscaloosa, AL",102676,0.20015388211461296
2019,46340,"Tyler, TX",91844,0.14419014851269543
2019,46520,"Urban Honolulu, HI",354605,0.10790597989312052
2019,46540,"Utica-Rome, NY",131010,0.1712312037249065
2019,46700,"Vallejo-Fairfield, CA",159804,0.05889089134189382
2019,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",694611,0.08139807748509598
2019,47300,"Visalia-Porterville, CA",151599,0.04939346565610591
2019,47380,"Waco, TX",103174,0.09840657529997868
2019,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2355636,0.062145849358729445
2019,48140,"Wausau, WI",59943,0.08638206295981182
2019,48300,"Wenatchee, WA",56052,0.20646899307785627
2019,48620,"Wichita, KS",264318,0.10093523710076499
2019,48660,"Wichita Falls, TX",56193,0.14019539800331002
2019,48900,"Wilmington, NC",144853,0.15960318391748876
2019,49180,"Winston-Salem, NC",293820,0.11470968620243686
2019,49340,"Worcester, MA-CT",388263,0.06301141236739015
2019,49420,"Yakima, WA",89751,0.06417755791021827
2019,49620,"York-Hanover, PA",185652,0.055006140520974724
